review_id,property_id,review_rating,sentiment_score,review_date,flagged_for_moderation
RV-004492,PR-01498,2,39.9,2025-07-13,False
RV-004493,PR-01498,2,38.8,2024-10-28,False
RV-004494,PR-01498,3,29.6,2026-04-24,False
RV-004495,PR-01499,3,60.5,2024-09-28,True
RV-004496,PR-01499,3,50.8,2024-12-24,True
RV-004497,PR-01499,4,56.0,2026-06-26,True
RV-004498,PR-01500,3,57.8,2026-01-18,True
RV-004499,PR-01500,3,53.1,2025-09-07,False
RV-004500,PR-01500,3,59.3,2025-11-25,False
RV-004501,PR-01501,3,53.1,2025-11-16,True
RV-004502,PR-01501,3,42.4,2025-05-12,False
RV-004503,PR-01501,3,60.7,2025-06-01,True
RV-004504,PR-01502,3,80.2,2025-10-30,True
RV-004505,PR-01502,4,69.8,2026-06-09,False
RV-004506,PR-01502,4,69.0,2025-02-05,False
RV-004507,PR-01503,3,74.6,2025-03-09,True
RV-004508,PR-01503,3,73.2,2026-03-31,True
RV-004509,PR-01503,4,72.0,2025-06-10,False
RV-004510,PR-01504,4,62.9,2024-12-01,True
RV-004511,PR-01504,3,58.6,2025-07-12,False
RV-004512,PR-01504,4,58.5,2025-09-12,True
RV-004513,PR-01505,3,70.0,2024-09-17,False
RV-004514,PR-01505,4,63.7,2026-01-30,False
RV-004515,PR-01505,4,68.9,2025-09-08,False
RV-004516,PR-01506,4,78.7,2026-02-21,False
RV-004517,PR-01506,5,81.0,2025-12-22,False
RV-004518,PR-01506,4,83.7,2024-09-24,False
RV-004519,PR-01507,2,38.2,2025-11-24,False
RV-004520,PR-01507,3,34.2,2024-09-26,True
RV-004521,PR-01507,2,40.5,2024-10-29,True
RV-004522,PR-01508,2,47.4,2025-07-20,False
RV-004523,PR-01508,3,36.0,2025-01-16,False
RV-004524,PR-01508,3,43.8,2025-03-29,True
RV-004525,PR-01509,3,63.3,2026-07-15,True
RV-004526,PR-01509,4,61.2,2025-04-01,False
RV-004527,PR-01509,3,57.9,2025-05-29,True
RV-004528,PR-01510,4,57.6,2026-04-28,True
RV-004529,PR-01510,3,55.3,2025-05-05,False
RV-004530,PR-01510,3,50.5,2025-08-18,False
RV-004531,PR-01511,5,72.6,2025-12-15,True
RV-004532,PR-01511,5,83.3,2026-04-22,True
RV-004533,PR-01511,4,82.0,2026-02-01,True
RV-004534,PR-01512,3,47.1,2025-08-23,True
RV-004535,PR-01512,2,30.5,2025-01-06,False
RV-004536,PR-01512,3,29.9,2025-09-03,False
RV-004537,PR-01513,2,50.9,2024-12-06,True
RV-004538,PR-01513,3,34.8,2026-02-28,True
RV-004539,PR-01513,2,56.0,2026-05-08,True
RV-004540,PR-01514,4,74.0,2024-12-06,True
RV-004541,PR-01514,4,67.1,2026-03-11,True
RV-004542,PR-01514,4,73.1,2025-09-30,True
RV-004543,PR-01515,2,47.7,2024-12-13,False
RV-004544,PR-01515,3,49.7,2025-03-12,True
RV-004545,PR-01515,3,56.4,2025-04-15,True
RV-004546,PR-01516,3,34.7,2026-08-27,True
RV-004547,PR-01516,3,49.5,2025-05-29,True
RV-004548,PR-01516,3,56.2,2026-05-25,True
RV-004549,PR-01517,3,47.3,2026-07-13,True
RV-004550,PR-01517,3,50.9,2026-09-11,False
RV-004551,PR-01517,3,32.0,2026-05-14,False
RV-004552,PR-01518,3,43.2,2025-05-14,True
RV-004553,PR-01518,3,40.5,2025-11-05,False
RV-004554,PR-01518,2,50.7,2024-09-29,False
RV-004555,PR-01519,4,60.1,2026-09-05,True
RV-004556,PR-01519,3,63.5,2025-08-11,True
RV-004557,PR-01519,4,61.6,2026-01-14,True
RV-004558,PR-01520,3,37.7,2025-08-28,False
RV-004559,PR-01520,3,35.7,2026-03-31,False
RV-004560,PR-01520,3,33.0,2025-12-03,False
RV-004561,PR-01521,2,37.1,2025-01-11,False
RV-004562,PR-01521,3,42.0,2025-03-18,True
RV-004563,PR-01521,2,37.2,2025-12-10,False
RV-004564,PR-01522,3,56.3,2025-08-18,True
RV-004565,PR-01522,3,45.7,2025-02-27,True
RV-004566,PR-01522,3,51.1,2026-08-27,True
RV-004567,PR-01523,4,64.5,2026-03-16,False
RV-004568,PR-01523,4,59.8,2025-10-25,True
RV-004569,PR-01523,3,60.6,2025-02-02,False
RV-004570,PR-01524,3,52.5,2025-05-11,False
RV-004571,PR-01524,3,49.8,2025-09-19,False
RV-004572,PR-01524,4,45.5,2026-02-27,True
RV-004573,PR-01525,3,63.1,2025-05-24,False
RV-004574,PR-01525,3,63.1,2026-07-16,True
RV-004575,PR-01525,2,56.9,2026-08-09,False
RV-004576,PR-01526,3,57.1,2025-01-24,False
RV-004577,PR-01526,3,42.0,2026-02-19,True
RV-004578,PR-01526,2,34.4,2025-05-02,True
RV-004579,PR-01527,3,44.8,2025-04-19,False
RV-004580,PR-01527,3,38.3,2025-06-25,True
RV-004581,PR-01527,3,47.3,2026-06-30,True
RV-004582,PR-01528,2,14.3,2026-01-24,False
RV-004583,PR-01528,2,24.8,2024-12-12,False
RV-004584,PR-01528,1,24.3,2026-01-26,True
RV-004585,PR-01529,2,32.0,2024-11-24,True
RV-004586,PR-01529,2,32.7,2025-09-07,True
RV-004587,PR-01529,2,23.4,2025-12-05,False
RV-004588,PR-01530,4,56.5,2025-04-13,True
RV-004589,PR-01530,3,65.0,2025-12-07,False
RV-004590,PR-01530,3,64.0,2025-12-10,True
RV-004591,PR-01531,3,50.6,2026-03-20,False
RV-004592,PR-01531,3,36.9,2026-06-16,False
RV-004593,PR-01531,3,44.7,2026-08-27,False
RV-004594,PR-01532,3,63.5,2025-03-22,True
RV-004595,PR-01532,3,50.1,2025-05-26,True
RV-004596,PR-01532,3,50.5,2026-03-01,False
RV-004597,PR-01533,3,62.4,2026-03-03,False
RV-004598,PR-01533,3,63.6,2024-10-12,True
RV-004599,PR-01533,3,61.0,2025-08-06,False
RV-004600,PR-01534,4,91.4,2025-07-20,False
RV-004601,PR-01534,5,83.1,2026-04-05,True
RV-004602,PR-01534,5,90.8,2024-09-30,False
RV-004603,PR-01535,4,66.2,2024-12-22,True
RV-004604,PR-01535,4,55.1,2024-09-16,False
RV-004605,PR-01535,3,52.1,2024-09-30,True
RV-004606,PR-01536,2,44.5,2025-03-22,False
RV-004607,PR-01536,2,34.0,2025-03-02,True
RV-004608,PR-01536,3,33.7,2025-11-18,False
RV-004609,PR-01537,3,68.6,2025-07-15,False
RV-004610,PR-01537,3,74.3,2026-06-10,False
RV-004611,PR-01537,3,69.9,2025-08-16,True
RV-004612,PR-01538,3,27.8,2025-01-18,False
RV-004613,PR-01538,2,37.2,2026-08-16,True
RV-004614,PR-01538,3,33.5,2025-08-22,False
RV-004615,PR-01539,2,30.2,2025-01-17,False
RV-004616,PR-01539,2,39.2,2025-11-16,True
RV-004617,PR-01539,2,26.1,2026-03-06,False
RV-004618,PR-01540,5,79.4,2026-07-27,False
RV-004619,PR-01540,4,75.7,2025-05-08,False
RV-004620,PR-01540,4,82.3,2026-05-18,False
RV-004621,PR-01541,4,51.4,2026-04-10,True
RV-004622,PR-01541,4,56.3,2026-04-28,True
RV-004623,PR-01541,3,59.4,2025-01-07,True
RV-004624,PR-01542,4,80.1,2025-12-16,False
RV-004625,PR-01542,3,82.1,2026-04-30,False
RV-004626,PR-01542,4,75.7,2024-12-22,False
RV-004627,PR-01543,4,66.0,2025-01-21,True
RV-004628,PR-01543,4,76.5,2025-06-22,False
RV-004629,PR-01543,5,60.8,2025-12-03,True
RV-004630,PR-01544,2,26.1,2025-11-11,False
RV-004631,PR-01544,2,30.0,2026-07-15,False
RV-004632,PR-01544,3,18.1,2025-07-04,False
RV-004633,PR-01545,5,98.6,2026-09-07,True
RV-004634,PR-01545,5,100.0,2026-01-20,True
RV-004635,PR-01545,5,100.0,2026-08-23,False
RV-004636,PR-01546,4,71.4,2026-08-31,True
RV-004637,PR-01546,4,66.4,2025-01-29,True
RV-004638,PR-01546,4,62.9,2024-11-04,False
RV-004639,PR-01547,4,61.0,2025-09-15,False
RV-004640,PR-01547,3,58.2,2025-03-23,True
RV-004641,PR-01547,3,63.5,2025-01-22,False
RV-004642,PR-01548,4,90.2,2026-09-04,False
RV-004643,PR-01548,4,84.8,2025-09-01,False
RV-004644,PR-01548,5,86.8,2026-07-31,True
RV-004645,PR-01549,4,86.6,2024-11-29,True
RV-004646,PR-01549,4,88.2,2025-12-06,True
RV-004647,PR-01549,3,88.6,2026-06-12,True
RV-004648,PR-01550,3,39.3,2026-01-10,False
RV-004649,PR-01550,3,58.9,2024-09-14,True
RV-004650,PR-01550,4,44.4,2025-04-23,False
RV-004651,PR-01551,4,79.8,2025-09-02,False
RV-004652,PR-01551,4,64.9,2026-07-10,False
RV-004653,PR-01551,3,80.8,2026-03-17,False
RV-004654,PR-01552,4,66.2,2025-02-11,True
RV-004655,PR-01552,4,65.9,2025-04-30,True
RV-004656,PR-01552,4,65.3,2025-04-02,True
RV-004657,PR-01553,2,45.6,2025-05-03,False
RV-004658,PR-01553,3,48.7,2026-06-12,False
RV-004659,PR-01553,3,49.0,2025-10-22,True
RV-004660,PR-01554,4,64.2,2024-11-01,False
RV-004661,PR-01554,3,64.0,2026-06-17,False
RV-004662,PR-01554,3,57.3,2026-04-18,False
RV-004663,PR-01555,3,50.3,2026-04-19,False
RV-004664,PR-01555,3,52.3,2025-09-06,True
RV-004665,PR-01555,3,42.1,2024-10-26,False
RV-004666,PR-01556,4,70.5,2025-12-03,True
RV-004667,PR-01556,4,78.0,2024-12-17,False
RV-004668,PR-01556,5,80.7,2025-09-21,True
RV-004669,PR-01557,2,47.2,2026-03-26,True
RV-004670,PR-01557,3,58.1,2025-04-03,False
RV-004671,PR-01557,2,48.4,2025-06-07,False
RV-004672,PR-01558,3,34.3,2025-01-09,False
RV-004673,PR-01558,3,41.0,2025-11-15,False
RV-004674,PR-01558,2,36.1,2025-09-24,False
RV-004675,PR-01559,5,71.3,2026-03-11,False
RV-004676,PR-01559,5,80.3,2025-10-23,True
RV-004677,PR-01559,4,85.9,2025-11-17,True
RV-004678,PR-01560,5,82.9,2025-08-22,True
RV-004679,PR-01560,5,78.0,2024-12-31,True
RV-004680,PR-01560,4,78.3,2026-05-29,True
RV-004681,PR-01561,4,48.6,2025-07-14,True
RV-004682,PR-01561,3,52.4,2026-01-13,True
RV-004683,PR-01561,3,45.4,2025-03-05,False
RV-004684,PR-01562,2,31.1,2026-04-20,True
RV-004685,PR-01562,2,37.1,2026-05-06,True
RV-004686,PR-01562,2,35.5,2026-08-09,False
RV-004687,PR-01563,3,55.6,2026-09-03,True
RV-004688,PR-01563,3,59.2,2026-09-08,False
RV-004689,PR-01563,4,48.6,2025-02-23,False
RV-004690,PR-01564,4,66.8,2024-12-24,False
RV-004691,PR-01564,4,63.8,2026-06-16,False
RV-004692,PR-01564,4,70.3,2024-10-18,True
RV-004693,PR-01565,3,56.1,2025-07-08,False
RV-004694,PR-01565,3,56.4,2026-01-26,True
RV-004695,PR-01565,3,62.5,2025-04-08,False
RV-004696,PR-01566,3,36.5,2024-11-24,True
RV-004697,PR-01566,3,41.7,2025-08-11,False
RV-004698,PR-01566,3,50.8,2024-11-28,True
RV-004699,PR-01567,3,60.9,2026-01-17,True
RV-004700,PR-01567,3,51.3,2025-06-08,True
RV-004701,PR-01567,3,55.8,2026-04-18,True
RV-004702,PR-01568,4,69.9,2025-10-04,False
RV-004703,PR-01568,3,61.9,2025-07-08,False
RV-004704,PR-01568,4,69.6,2025-04-28,False
RV-004705,PR-01569,3,57.4,2025-11-22,True
RV-004706,PR-01569,3,62.9,2025-08-08,False
RV-004707,PR-01569,3,48.5,2025-03-03,True
RV-004708,PR-01570,3,57.5,2024-09-24,True
RV-004709,PR-01570,3,64.5,2025-01-03,False
RV-004710,PR-01570,4,68.8,2025-04-01,True
RV-004711,PR-01571,4,77.9,2026-01-10,True
RV-004712,PR-01571,4,77.4,2026-02-09,False
RV-004713,PR-01571,4,79.7,2025-06-04,False
RV-004714,PR-01572,4,50.4,2025-04-17,True
RV-004715,PR-01572,3,60.0,2025-03-30,False
RV-004716,PR-01572,3,58.4,2026-06-01,False
RV-004717,PR-01573,3,76.2,2026-08-15,True
RV-004718,PR-01573,3,76.9,2026-02-05,True
RV-004719,PR-01573,3,58.9,2026-05-09,True
RV-004720,PR-01574,3,51.1,2025-08-25,False
RV-004721,PR-01574,4,54.3,2026-05-12,True
RV-004722,PR-01574,3,54.4,2026-05-27,False
RV-004723,PR-01575,4,84.7,2025-01-24,True
RV-004724,PR-01575,4,90.5,2024-09-20,False
RV-004725,PR-01575,5,79.6,2025-12-25,False
RV-004726,PR-01576,3,50.0,2026-04-18,True
RV-004727,PR-01576,3,41.8,2025-02-07,True
RV-004728,PR-01576,3,46.0,2025-09-08,True
RV-004729,PR-01577,3,80.9,2026-01-29,False
RV-004730,PR-01577,3,63.9,2025-09-13,False
RV-004731,PR-01577,4,67.3,2026-08-08,False
RV-004732,PR-01578,4,79.7,2026-01-17,False
RV-004733,PR-01578,5,81.0,2025-06-26,False
RV-004734,PR-01578,4,77.6,2026-07-09,True
RV-004735,PR-01579,4,48.8,2025-01-14,False
RV-004736,PR-01579,3,43.7,2025-10-09,False
RV-004737,PR-01579,2,42.4,2026-01-11,False
RV-004738,PR-01580,3,50.9,2025-09-05,True
RV-004739,PR-01580,2,47.6,2026-07-29,False
RV-004740,PR-01580,3,50.6,2026-03-19,False
RV-004741,PR-01581,3,42.4,2025-11-25,False
RV-004742,PR-01581,3,44.8,2025-08-15,False
RV-004743,PR-01581,3,45.9,2025-07-14,True
RV-004744,PR-01582,4,53.2,2026-03-16,True
RV-004745,PR-01582,3,61.0,2025-02-13,True
RV-004746,PR-01582,4,51.2,2026-07-24,True
RV-004747,PR-01583,3,33.8,2024-11-09,True
RV-004748,PR-01583,2,40.6,2025-08-15,True
RV-004749,PR-01583,2,40.4,2026-05-28,True
RV-004750,PR-01584,3,48.9,2025-12-06,False
RV-004751,PR-01584,4,43.2,2025-02-12,True
RV-004752,PR-01584,3,47.4,2026-07-22,True
RV-004753,PR-01585,4,89.3,2024-10-03,True
RV-004754,PR-01585,4,80.3,2026-07-15,False
RV-004755,PR-01585,4,74.4,2026-05-10,True
RV-004756,PR-01586,2,30.5,2026-04-01,False
RV-004757,PR-01586,2,19.8,2025-04-24,False
RV-004758,PR-01586,3,23.1,2024-11-06,True
RV-004759,PR-01587,3,48.9,2025-12-08,False
RV-004760,PR-01587,2,53.9,2025-07-30,False
RV-004761,PR-01587,2,40.9,2025-01-21,True
RV-004762,PR-01588,3,50.1,2026-02-07,True
RV-004763,PR-01588,3,48.9,2025-02-06,False
RV-004764,PR-01588,3,50.3,2025-06-23,True
RV-004765,PR-01589,3,33.9,2025-07-23,False
RV-004766,PR-01589,3,34.5,2026-05-26,False
RV-004767,PR-01589,4,37.2,2026-02-27,True
RV-004768,PR-01590,4,55.8,2026-01-07,True
RV-004769,PR-01590,3,69.2,2026-01-04,False
RV-004770,PR-01590,3,63.8,2025-04-09,True
RV-004771,PR-01591,3,54.7,2026-01-18,True
RV-004772,PR-01591,3,29.6,2025-04-10,False
RV-004773,PR-01591,2,52.5,2026-05-06,True
RV-004774,PR-01592,2,54.0,2025-07-10,False
RV-004775,PR-01592,3,43.6,2024-09-16,False
RV-004776,PR-01592,3,46.4,2025-04-23,False
RV-004777,PR-01593,4,49.4,2026-05-08,False
RV-004778,PR-01593,4,52.7,2025-04-16,True
RV-004779,PR-01593,3,62.3,2025-03-11,False
RV-004780,PR-01594,2,54.3,2025-04-19,False
RV-004781,PR-01594,3,57.7,2025-12-24,False
RV-004782,PR-01594,4,50.3,2025-10-13,False
RV-004783,PR-01595,4,59.2,2025-01-19,False
RV-004784,PR-01595,4,48.9,2025-12-23,False
RV-004785,PR-01595,4,66.8,2025-11-01,True
RV-004786,PR-01596,5,70.4,2026-04-22,True
RV-004787,PR-01596,4,60.8,2026-01-01,True
RV-004788,PR-01596,4,69.9,2025-02-20,True
RV-004789,PR-01597,2,59.2,2024-11-30,False
RV-004790,PR-01597,4,45.5,2026-01-30,True
RV-004791,PR-01597,3,45.1,2025-09-10,False
RV-004792,PR-01598,4,85.1,2025-03-30,True
RV-004793,PR-01598,4,88.4,2024-10-30,True
RV-004794,PR-01598,5,85.3,2025-02-06,False
RV-004795,PR-01599,3,41.0,2025-04-20,False
RV-004796,PR-01599,3,41.2,2025-06-13,False
RV-004797,PR-01599,3,42.8,2026-07-28,False
RV-004798,PR-01600,3,51.6,2026-01-03,True
RV-004799,PR-01600,4,48.9,2026-05-04,True
RV-004800,PR-01600,3,57.9,2024-11-12,False
RV-004801,PR-01601,4,71.6,2026-03-29,False
RV-004802,PR-01601,4,68.5,2024-12-23,True
RV-004803,PR-01601,3,75.7,2025-03-13,False
RV-004804,PR-01602,3,38.3,2025-10-20,False
RV-004805,PR-01602,3,44.8,2025-04-24,False
RV-004806,PR-01602,3,37.2,2026-07-02,True
RV-004807,PR-01603,3,50.8,2025-04-22,False
RV-004808,PR-01603,2,42.0,2026-04-22,True
RV-004809,PR-01603,3,61.5,2026-08-31,False
RV-004810,PR-01604,4,70.4,2026-08-05,False
RV-004811,PR-01604,5,82.8,2025-06-30,False
RV-004812,PR-01604,4,74.7,2024-11-09,True
RV-004813,PR-01605,3,64.7,2025-06-25,True
RV-004814,PR-01605,2,59.0,2024-10-30,True
RV-004815,PR-01605,3,46.2,2025-09-20,True
RV-004816,PR-01606,3,46.7,2024-12-02,False
RV-004817,PR-01606,4,54.4,2026-04-09,False
RV-004818,PR-01606,3,50.6,2025-01-29,True
RV-004819,PR-01607,3,31.0,2025-02-04,False
RV-004820,PR-01607,2,42.6,2025-08-15,False
RV-004821,PR-01607,3,37.7,2024-12-30,True
RV-004822,PR-01608,1,3.7,2025-10-20,True
RV-004823,PR-01608,1,7.7,2026-05-18,False
RV-004824,PR-01608,2,5.9,2025-01-22,True
RV-004825,PR-01609,4,72.3,2025-04-11,True
RV-004826,PR-01609,3,80.1,2026-08-06,True
RV-004827,PR-01609,4,74.9,2025-02-27,True
RV-004828,PR-01610,3,59.3,2025-06-22,True
RV-004829,PR-01610,3,52.2,2026-08-31,True
RV-004830,PR-01610,3,60.5,2026-03-23,True
RV-004831,PR-01611,4,68.4,2025-07-01,True
RV-004832,PR-01611,5,67.8,2026-04-25,True
RV-004833,PR-01611,4,64.3,2024-12-10,False
RV-004834,PR-01612,3,50.0,2026-06-15,True
RV-004835,PR-01612,3,43.8,2026-08-09,True
RV-004836,PR-01612,3,57.8,2024-09-21,True
RV-004837,PR-01613,4,43.7,2025-11-18,True
RV-004838,PR-01613,3,62.2,2026-01-14,True
RV-004839,PR-01613,3,41.1,2024-10-13,True
RV-004840,PR-01614,3,45.2,2025-09-14,False
RV-004841,PR-01614,3,45.4,2026-02-12,True
RV-004842,PR-01614,2,43.1,2025-07-24,True
RV-004843,PR-01615,3,42.1,2026-07-19,True
RV-004844,PR-01615,2,36.3,2025-03-28,True
RV-004845,PR-01615,3,31.4,2025-01-16,False
RV-004846,PR-01616,3,34.7,2025-02-18,True
RV-004847,PR-01616,2,32.4,2026-01-28,True
RV-004848,PR-01616,2,38.2,2025-01-31,False
RV-004849,PR-01617,4,66.2,2026-06-03,True
RV-004850,PR-01617,3,67.3,2025-04-16,False
RV-004851,PR-01617,3,56.2,2026-08-18,False
RV-004852,PR-01618,4,57.5,2026-08-31,False
RV-004853,PR-01618,3,61.1,2025-11-13,False
RV-004854,PR-01618,3,55.0,2025-07-12,True
RV-004855,PR-01619,2,59.5,2025-03-26,False
RV-004856,PR-01619,4,57.0,2025-08-03,True
RV-004857,PR-01619,3,57.1,2024-11-23,False
RV-004858,PR-01620,3,66.5,2025-10-12,False
RV-004859,PR-01620,3,57.8,2024-09-13,False
RV-004860,PR-01620,3,61.0,2025-07-26,False
RV-004861,PR-01621,4,65.8,2025-09-23,True
RV-004862,PR-01621,3,71.1,2024-11-28,False
RV-004863,PR-01621,4,65.5,2024-10-03,False
RV-004864,PR-01622,3,45.5,2025-11-10,False
RV-004865,PR-01622,2,51.7,2024-11-08,True
RV-004866,PR-01622,2,41.7,2026-05-22,False
RV-004867,PR-01623,3,25.5,2025-04-29,True
RV-004868,PR-01623,3,23.7,2025-11-08,False
RV-004869,PR-01623,2,24.2,2025-11-28,True
RV-004870,PR-01624,3,29.2,2025-01-22,False
RV-004871,PR-01624,3,43.0,2026-09-08,True
RV-004872,PR-01624,2,46.2,2025-03-18,True
RV-004873,PR-01625,3,60.8,2025-10-17,True
RV-004874,PR-01625,3,62.5,2025-03-06,False
RV-004875,PR-01625,3,63.1,2026-07-29,False
RV-004876,PR-01626,4,42.7,2025-10-22,False
RV-004877,PR-01626,2,42.8,2025-10-03,False
RV-004878,PR-01626,2,37.2,2026-04-23,True
RV-004879,PR-01627,3,40.1,2026-08-04,False
RV-004880,PR-01627,2,37.9,2024-09-15,True
RV-004881,PR-01627,3,51.6,2025-11-16,False
RV-004882,PR-01628,3,34.8,2025-05-03,True
RV-004883,PR-01628,2,41.7,2026-03-07,False
RV-004884,PR-01628,3,33.7,2025-07-27,True
RV-004885,PR-01629,4,69.0,2025-03-26,True
RV-004886,PR-01629,4,80.0,2024-11-12,False
RV-004887,PR-01629,5,74.1,2024-09-19,False
RV-004888,PR-01630,3,43.3,2025-02-16,False
RV-004889,PR-01630,2,45.2,2026-04-26,False
RV-004890,PR-01630,2,36.4,2024-12-17,False
RV-004891,PR-01631,3,57.1,2025-11-18,False
RV-004892,PR-01631,3,67.0,2025-12-27,False
RV-004893,PR-01631,3,49.6,2025-02-02,False
RV-004894,PR-01632,3,46.9,2026-08-18,True
RV-004895,PR-01632,3,45.7,2024-12-02,False
RV-004896,PR-01632,3,51.5,2025-10-01,True
RV-004897,PR-01633,4,55.4,2025-08-25,True
RV-004898,PR-01633,3,58.1,2026-07-20,True
RV-004899,PR-01633,3,59.1,2025-11-20,False
RV-004900,PR-01634,3,60.5,2024-12-14,False
RV-004901,PR-01634,3,66.5,2025-09-22,True
RV-004902,PR-01634,3,65.4,2025-02-10,False
RV-004903,PR-01635,4,59.2,2025-05-16,False
RV-004904,PR-01635,4,69.3,2025-04-03,True
RV-004905,PR-01635,4,49.8,2025-04-08,False
RV-004906,PR-01636,2,35.3,2026-08-23,True
RV-004907,PR-01636,2,45.0,2026-02-22,True
RV-004908,PR-01636,2,53.3,2026-02-23,True
RV-004909,PR-01637,4,56.5,2025-05-27,True
RV-004910,PR-01637,4,59.0,2025-11-04,False
RV-004911,PR-01637,4,58.3,2024-10-30,False
RV-004912,PR-01638,2,19.6,2026-08-09,True
RV-004913,PR-01638,2,19.7,2024-11-26,False
RV-004914,PR-01638,2,4.7,2026-08-23,False
RV-004915,PR-01639,3,37.7,2025-07-25,True
RV-004916,PR-01639,3,42.2,2025-08-07,False
RV-004917,PR-01639,2,47.4,2025-03-27,False
RV-004918,PR-01640,4,74.7,2025-02-13,False
RV-004919,PR-01640,4,78.6,2025-04-09,True
RV-004920,PR-01640,4,73.1,2025-03-03,False
RV-004921,PR-01641,3,76.6,2026-02-21,True
RV-004922,PR-01641,4,64.8,2025-12-17,True
RV-004923,PR-01641,4,68.6,2025-04-09,False
RV-004924,PR-01642,3,53.4,2025-01-19,True
RV-004925,PR-01642,3,54.4,2024-10-13,True
RV-004926,PR-01642,3,49.3,2025-07-11,False
RV-004927,PR-01643,4,82.5,2025-07-06,False
RV-004928,PR-01643,4,85.2,2024-11-24,False
RV-004929,PR-01643,4,96.0,2026-07-10,False
RV-004930,PR-01644,2,33.6,2026-07-03,True
RV-004931,PR-01644,3,27.1,2026-09-10,True
RV-004932,PR-01644,3,35.5,2026-06-28,True
RV-004933,PR-01645,2,42.3,2025-06-29,True
RV-004934,PR-01645,3,28.3,2026-04-15,True
RV-004935,PR-01645,2,50.9,2026-01-02,False
RV-004936,PR-01646,3,32.9,2026-03-28,False
RV-004937,PR-01646,2,34.6,2025-06-24,False
RV-004938,PR-01646,2,33.5,2026-06-13,True
RV-004939,PR-01647,4,44.7,2024-12-06,False
RV-004940,PR-01647,3,46.6,2025-08-23,False
RV-004941,PR-01647,3,38.4,2024-10-17,False
RV-004942,PR-01648,4,66.8,2026-04-10,True
RV-004943,PR-01648,3,64.7,2025-12-30,False
RV-004944,PR-01648,3,69.8,2026-02-09,False
RV-004945,PR-01649,2,37.0,2026-05-11,True
RV-004946,PR-01649,3,19.1,2025-08-09,False
RV-004947,PR-01649,2,24.7,2025-12-16,True
RV-004948,PR-01650,4,82.9,2024-10-12,False
RV-004949,PR-01650,3,75.5,2026-07-13,False
RV-004950,PR-01650,4,77.7,2026-04-20,True
RV-004951,PR-01651,3,80.2,2026-06-22,False
RV-004952,PR-01651,4,82.3,2024-12-26,True
RV-004953,PR-01651,4,74.7,2026-08-22,False
RV-004954,PR-01652,3,49.3,2025-12-31,False
RV-004955,PR-01652,3,41.2,2025-09-03,True
RV-004956,PR-01652,3,42.8,2025-03-13,True
RV-004957,PR-01653,3,52.0,2026-08-15,False
RV-004958,PR-01653,3,52.1,2025-01-22,False
RV-004959,PR-01653,3,49.3,2025-10-02,True
RV-004960,PR-01654,2,37.9,2026-01-01,False
RV-004961,PR-01654,3,31.4,2026-09-10,False
RV-004962,PR-01654,1,36.4,2025-10-15,False
RV-004963,PR-01655,3,54.5,2026-06-22,True
RV-004964,PR-01655,4,61.3,2025-03-22,True
RV-004965,PR-01655,3,60.8,2025-01-20,True
RV-004966,PR-01656,4,73.9,2025-09-01,True
RV-004967,PR-01656,4,74.6,2024-11-27,False
RV-004968,PR-01656,4,68.1,2025-09-08,False
RV-004969,PR-01657,4,69.9,2025-07-11,True
RV-004970,PR-01657,4,74.0,2025-11-03,True
RV-004971,PR-01657,4,57.6,2025-04-30,False
RV-004972,PR-01658,1,34.5,2025-07-22,True
RV-004973,PR-01658,3,41.8,2026-05-24,False
RV-004974,PR-01658,3,36.2,2025-06-24,True
RV-004975,PR-01659,3,37.4,2026-07-21,True
RV-004976,PR-01659,3,24.8,2025-05-31,False
RV-004977,PR-01659,3,31.2,2024-12-31,True
RV-004978,PR-01660,2,23.8,2025-04-24,True
RV-004979,PR-01660,2,14.5,2025-12-20,False
RV-004980,PR-01660,1,21.9,2026-01-05,False
RV-004981,PR-01661,5,89.4,2026-06-30,True
RV-004982,PR-01661,5,98.4,2025-03-11,True
RV-004983,PR-01661,4,82.3,2024-10-09,True
RV-004984,PR-01662,3,53.7,2025-01-02,False
RV-004985,PR-01662,3,51.1,2025-06-03,False
RV-004986,PR-01662,3,40.5,2025-03-15,True
RV-004987,PR-01663,4,60.6,2026-07-18,True
RV-004988,PR-01663,4,59.6,2026-06-14,False
RV-004989,PR-01663,3,57.4,2026-08-05,False
RV-004990,PR-01664,3,49.0,2025-06-12,False
RV-004991,PR-01664,2,45.2,2026-07-20,False
RV-004992,PR-01664,2,48.0,2026-03-02,False
RV-004993,PR-01665,3,41.6,2024-10-26,True
RV-004994,PR-01665,2,32.0,2026-08-20,True
RV-004995,PR-01665,3,42.4,2024-12-07,False
RV-004996,PR-01666,4,70.7,2026-01-27,True
RV-004997,PR-01666,3,69.3,2025-02-18,False
RV-004998,PR-01666,4,65.4,2025-05-28,True
RV-004999,PR-01667,3,52.7,2024-12-25,True
RV-005000,PR-01667,4,58.5,2026-02-02,False
RV-005001,PR-01667,4,54.3,2025-10-27,False
RV-005002,PR-01668,4,77.9,2026-05-09,False
RV-005003,PR-01668,4,76.7,2024-09-16,False
RV-005004,PR-01668,4,93.9,2025-06-14,True
RV-005005,PR-01669,3,45.6,2026-04-18,True
RV-005006,PR-01669,3,42.3,2026-04-15,False
RV-005007,PR-01669,3,60.4,2026-07-14,True
RV-005008,PR-01670,3,49.2,2026-01-02,False
